Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),ag,,9.849606
35.7349586,-0.084347,9.349357,-0.105882,9.350337,90.648827,90.516891,-0.499269,,
35.7374115,-0.062812,9.392427,-0.096311,9.393131,90.587486,90.383156,-0.456475,,
35.7398643,-0.108275,9.351749,-0.05324,9.352528,90.326164,90.663345,-0.497078,,
35.7423172,-0.110668,9.334999,-0.108275,9.336283,90.66449,90.679222,-0.513323,,
35.7447662,-0.089133,9.334999,-0.160917,9.336811,90.987526,90.547058,-0.512795,,
35.7472191,-0.08674,9.34457,-0.158524,9.346317,90.971848,90.531822,-0.503289,,
35.7496758,-0.098704,9.36132,-0.125025,9.362676,90.765121,90.604095,-0.48693,,
35.7521286,-0.084347,9.349357,-0.129811,9.350638,90.795433,90.516891,-0.498968,,
35.7545776,-0.036491,9.366106,-0.136989,9.367179,90.837944,90.223221,-0.482427,,
35.7570305,-0.06999,9.339785,-0.182453,9.341828,91.119102,90.429352,-0.507778,,
35.7594833,-0.046062,9.315857,-0.148953,9.317162,90.916023,90.283295,-0.532444,,
35.7619362,-0.048455,9.330214,-0.108275,9.330968,90.664864,90.297554,-0.518638,,
35.764389,-0.046062,9.373284,-0.077169,9.373715,90.471687,90.281555,-0.475891,,
35.7668419,-0.048455,9.356535,-0.072383,9.35694,90.44323,90.296715,-0.492666,,
35.7692947,-0.067597,9.34457,-0.089133,9.34524,90.546478,90.414459,-0.504366,,
35.7717476,-0.081954,9.354142,-0.089133,9.354925,90.545914,90.501968,-0.494681,,
35.7742004,-0.072383,9.339785,-0.110668,9.34072,90.678848,90.444031,-0.508886,,
35.7766495,-0.084347,9.315857,-0.101097,9.316788,90.621727,90.518753,-0.532818,,
35.7791023,-0.089133,9.337392,-0.10349,9.338391,90.634972,90.546913,-0.511215,,
35.781559,-0.074776,9.311071,-0.139382,9.312415,90.857597,90.460121,-0.537191,,
35.7840118,-0.10349,9.358928,-0.139382,9.360538,90.853188,90.633545,-0.489068,,
35.7864609,-0.110668,9.380463,-0.127418,9.381981,90.778168,90.675926,-0.467625,,
35.7889137,-0.062812,9.387642,-0.168096,9.389357,91.02581,90.383354,-0.460249,,
35.7913666,-0.022134,9.354142,-0.177667,9.355855,91.088112,90.135574,-0.493751,,
35.7938194,-0.058026,9.375677,-0.134596,9.376822,90.822464,90.354599,-0.472784,,
35.7962685,-0.036491,9.34457,-0.113061,9.345325,90.693192,90.22374,-0.504281,,
35.7987251,-0.019741,9.375677,-0.096311,9.376192,90.588547,90.120636,-0.473414,,
35.801178,-0.036491,9.330214,-0.141775,9.331363,90.870552,90.224083,-0.518243,,
35.8036308,-0.050847,9.358928,-0.10349,9.359638,90.63353,90.311287,-0.489968,,
35.8060799,-0.089133,9.368499,-0.043669,9.369024,90.267059,90.545097,-0.480582,,
35.8085327,-0.077169,9.37807,-0.055633,9.378552,90.339874,90.471451,-0.471054,,
35.8109856,-0.041276,9.363713,-0.10349,9.364376,90.633209,90.252563,-0.48523,,
35.8134346,-0.065204,9.346964,-0.110668,9.347846,90.678337,90.399689,-0.50176,,
35.8158913,-0.058026,9.349357,-0.120239,9.350309,90.736809,90.355598,-0.499297,,
35.8183441,-0.072383,9.368499,-0.129811,9.369678,90.793823,90.442673,-0.479928,,
35.820797,-0.08674,9.349357,-0.172881,9.351357,91.059303,90.531555,-0.498249,,
35.8232498,-0.072383,9.39482,-0.199202,9.397211,91.214653,90.441429,-0.452395,,
35.8256989,-0.036491,9.392427,-0.148953,9.39368,90.908562,90.222595,-0.455926,,
35.8281517,-0.067597,9.354142,-0.105882,9.354985,90.648506,90.41404,-0.494621,,
35.8306084,-0.041276,9.337392,-0.108275,9.338111,90.66436,90.253273,-0.511495,,
35.8330612,-0.048455,9.349357,-0.110668,9.350137,90.678169,90.296944,-0.499469,,
35.8355141,-0.034098,9.356535,-0.10349,9.357169,90.633698,90.208801,-0.492437,,
35.8379631,-0.014955,9.368499,-0.046062,9.368624,90.2817,90.091461,-0.480982,,
35.840416,-0.050847,9.332606,-0.029312,9.332791,90.179955,90.312164,-0.516815,,
35.8428688,-0.036491,9.334999,-0.038883,9.335152,90.238655,90.223969,-0.514454,,
35.8453255,-0.06999,9.380463,-0.062812,9.380934,90.383636,90.42749,-0.468672,,
35.8477745,-0.067597,9.406784,-0.058026,9.407206,90.353416,90.41172,-0.4424,,
35.8502274,-0.060419,9.401999,-0.093918,9.402661,90.572304,90.368187,-0.446945,,
35.8526802,-0.091525,9.366106,-0.129811,9.367453,90.794006,90.559875,-0.482153,,
35.8551331,-0.067597,9.351749,-0.144168,9.353105,90.883186,90.414146,-0.496501,,
35.8575821,-0.043669,9.373284,-0.125025,9.37422,90.764183,90.26693,-0.475386,,
35.8600349,-0.093918,9.342177,-0.105882,9.343249,90.649315,90.575981,-0.506357,,
35.8624916,-0.074776,9.380463,-0.125025,9.381594,90.76358,90.456718,-0.468012,,
35.8649406,-0.048455,9.368499,-0.120239,9.369395,90.735306,90.296333,-0.480211,,
35.8673935,-0.093918,9.36132,-0.113061,9.362474,90.691917,90.574806,-0.487132,,
35.8698463,-0.060419,9.385248,-0.091525,9.385889,90.558723,90.368843,-0.463717,,
35.8722992,-0.06999,9.370892,-0.117847,9.371894,90.720482,90.427925,-0.477712,,
35.8747482,-0.05324,9.392427,-0.127418,9.393442,90.777214,90.324776,-0.456164,,
35.8772011,-0.072383,9.356535,-0.055633,9.35698,90.34066,90.443237,-0.492626,,
35.8796577,-0.072383,9.387642,-0.089133,9.388344,90.543976,90.441765,-0.461262,,
35.8821106,-0.060419,9.36132,-0.093918,9.361986,90.574791,90.369789,-0.48762,,
35.8845596,-0.093918,9.382855,-0.101097,9.38387,90.617287,90.573486,-0.465736,,
35.8870125,-0.091525,9.349357,-0.117847,9.350547,90.72213,90.560875,-0.499059,,
35.8894653,-0.055633,9.327821,-0.129811,9.32889,90.797295,90.341721,-0.520716,,
35.8919182,-0.034098,9.325428,-0.132203,9.326427,90.812202,90.209496,-0.523179,,
35.894371,-0.048455,9.368499,-0.170489,9.370175,91.042542,90.296333,-0.479431,,
35.8968239,-0.05324,9.36132,-0.165703,9.362939,91.014061,90.325851,-0.486667,,
35.8992767,-0.050847,9.346964,-0.122632,9.347906,90.751663,90.311684,-0.5017,,
35.9017296,-0.081954,9.363713,-0.165703,9.365538,91.013779,90.501457,-0.484068,,
35.9041824,-0.017348,9.339785,-0.129811,9.340703,90.79628,90.106422,-0.508903,,
35.9066353,-0.048455,9.387642,-0.101097,9.388311,90.616997,90.295731,-0.461295,,
35.9090843,-0.101097,9.382855,-0.113061,9.384081,90.690323,90.617317,-0.465525,,
35.911541,-0.058026,9.354142,-0.077169,9.354641,90.472649,90.355415,-0.494965,,
35.9139938,-0.08674,9.363713,-0.058026,9.364294,90.355034,90.530739,-0.485312,,
35.9164429,-0.108275,9.363713,-0.093918,9.36481,90.574623,90.662498,-0.484796,,
35.9188957,-0.089133,9.351749,-0.122632,9.352978,90.751259,90.546074,-0.496628,,
35.9213486,-0.089133,9.325428,-0.091525,9.326303,90.562294,90.547615,-0.523303,,
35.9238014,-0.062812,9.330214,-0.127418,9.331295,90.782394,90.385712,-0.518311,,
35.9262543,-0.065204,9.339785,-0.098704,9.340533,90.605469,90.399994,-0.509073,,
35.9287071,-0.062812,9.349357,-0.093918,9.350039,90.575531,90.384926,-0.499567,,
35.93116,-0.050847,9.363713,-0.084347,9.364231,90.51609,90.311127,-0.485375,,
35.9336128,-0.036491,9.39482,-0.096311,9.395385,90.587341,90.222542,-0.454221,,
35.9360657,-0.046062,9.375677,-0.091525,9.376237,90.559296,90.281487,-0.473369,,
35.9385185,-0.024526,9.41157,-0.151346,9.412818,90.92128,90.149315,-0.436788,,
35.9409714,-0.055633,9.368499,-0.158524,9.370006,90.969391,90.340233,-0.4796,,
35.9434242,-0.058026,9.404391,-0.151346,9.405787,90.921974,90.353516,-0.443819,,
35.9458771,-0.06999,9.397213,-0.093918,9.397943,90.572594,90.426727,-0.451663,,
35.9483299,-0.093918,9.349357,-0.077169,9.350147,90.472878,90.575539,-0.499459,,
35.950779,-0.072383,9.370892,-0.093918,9.371642,90.574203,90.442558,-0.477964,,
35.9532318,-0.093918,9.349357,-0.067597,9.350073,90.41423,90.575539,-0.499533,,
35.9556847,-0.06999,9.330214,-0.022134,9.330503,90.135918,90.429794,-0.519103,,
35.9581413,-0.048455,9.323035,-0.065204,9.323389,90.400711,90.297783,-0.526217,,
35.9605942,-0.043669,9.346964,-0.077169,9.347384,90.473015,90.267685,-0.502222,,
35.963047,-0.05324,9.349357,-0.08674,9.349911,90.531548,90.326271,-0.499695,,
35.9654961,-0.048455,9.342177,-0.136989,9.343307,90.840088,90.297173,-0.506299,,
35.9679489,-0.017348,9.363713,-0.165703,9.365195,91.013817,90.106148,-0.484411,,
35.9704018,-0.022134,9.351749,-0.129811,9.352676,90.795265,90.135605,-0.49693,,
35.9728584,-0.022134,9.385248,-0.153739,9.386534,90.938469,90.135124,-0.463072,,
35.9753113,-0.046062,9.351749,-0.134596,9.352832,90.82457,90.282204,-0.496774,,
35.9777603,-0.081954,9.373284,-0.127418,9.374509,90.778786,90.500946,-0.475097,,
35.9802132,-0.10349,9.354142,-0.132203,9.355649,90.809669,90.633865,-0.493957,,
35.982666,-0.101097,9.346964,-0.10349,9.348083,90.634315,90.61969,-0.501523,,
35.9851189,-0.06999,9.354142,-0.148953,9.35559,90.912262,90.428696,-0.494016,,
35.9875755,-0.084347,9.346964,-0.139382,9.348384,90.854294,90.517021,-0.501222,,
35.9900246,-0.06999,9.346964,-0.125025,9.348062,90.766319,90.429024,-0.501544,,
35.9924774,-0.050847,9.366106,-0.141775,9.367317,90.86721,90.31105,-0.482289,,
35.9949303,-0.058026,9.358928,-0.105882,9.359706,90.648178,90.355232,-0.4899,,
35.9973793,-0.10349,9.36132,-0.151346,9.363116,90.92617,90.633377,-0.48649,,
35.9998322,-0.062812,9.368499,-0.192024,9.370677,91.174187,90.38414,-0.478929,,
36.002285,-0.05324,9.375677,-0.153739,9.377089,90.939415,90.325356,-0.472517,,
36.0047417,-0.06999,9.380463,-0.139382,9.381759,90.851257,90.42749,-0.467847,,
36.0071945,-0.05324,9.358928,-0.117847,9.359821,90.721413,90.325935,-0.489785,,
36.0096436,-0.05324,9.354142,-0.10349,9.354866,90.633858,90.326103,-0.49474,,
36.0120964,-0.110668,9.31825,-0.165703,9.32038,91.018692,90.680443,-0.529226,,
36.0145493,-0.079561,9.373284,-0.115454,9.374333,90.705666,90.48632,-0.475273,,
36.0170021,-0.081954,9.34457,-0.091525,9.345378,90.561142,90.502487,-0.504228,,
36.0194588,-0.113061,9.327821,-0.096311,9.329003,90.591522,90.694435,-0.520603,,
36.0219078,-0.101097,9.327821,-0.081954,9.328729,90.503357,90.620956,-0.520877,,
36.0243607,-0.079561,9.330214,-0.098704,9.331075,90.606087,90.488564,-0.518531,,
36.0268135,-0.079561,9.334999,-0.115454,9.336052,90.708565,90.488312,-0.513554,,
36.0292664,-0.129811,9.339785,-0.117847,9.34143,90.722832,90.796288,-0.508176,,
36.0317154,-0.050847,9.370892,-0.194417,9.373046,91.188522,90.31089,-0.47656,,
36.0341682,-0.038883,9.354142,-0.172881,9.355821,91.0588,90.238167,-0.493785,,
36.0366249,-0.046062,9.363713,-0.141775,9.3649,90.867432,90.281845,-0.484706,,
36.0390778,-0.005384,9.382855,-0.091525,9.383304,90.558876,90.032875,-0.466302,,
36.0415268,-0.017348,9.397213,-0.074776,9.397526,90.455902,90.105774,-0.45208,,
36.0439796,-0.091525,9.358928,-0.074776,9.359674,90.457748,90.560303,-0.489932,,
36.0464325,-0.089133,9.390035,-0.062812,9.390668,90.38324,90.543854,-0.458938,,
36.0488815,-0.055633,9.363713,-0.067597,9.364122,90.413605,90.340408,-0.485484,,
36.0513344,-0.079561,9.36132,-0.10349,9.362231,90.633354,90.486938,-0.487375,,
36.053791,-0.093918,9.323035,-0.081954,9.323868,90.503624,90.577164,-0.525738,,
36.0562439,-0.108275,9.34457,-0.096311,9.345694,90.590469,90.663857,-0.503912,,
36.0586967,-0.141775,9.294321,-0.129811,9.296309,90.800087,90.873917,-0.553297,,
36.0611458,-0.074776,9.363713,-0.151346,9.365234,90.925964,90.457535,-0.484372,,
36.0635986,-0.055633,9.327821,-0.148953,9.329176,90.914848,90.341721,-0.52043,,
36.0660515,-0.036491,9.315857,-0.091525,9.316378,90.562889,90.224426,-0.533228,,
36.0685081,-0.038883,9.31825,-0.144168,9.319446,90.886375,90.239082,-0.53016,,
36.0709572,-0.062812,9.346964,-0.136989,9.348179,90.839645,90.385025,-0.501427,,
36.07341,-0.058026,9.346964,-0.125025,9.34798,90.766327,90.35569,-0.501626,,
36.0758629,-0.05324,9.36132,-0.074776,9.361771,90.457649,90.325851,-0.487835,,
36.0783157,-0.065204,9.36132,-0.113061,9.36223,90.691933,90.399078,-0.487376,,
36.0807686,-0.062812,9.370892,-0.06999,9.371364,90.427917,90.384041,-0.478242,,
36.0832176,-0.091525,9.36132,-0.081954,9.362126,90.501564,90.560165,-0.48748,,
36.0856743,-0.067597,9.354142,-0.120239,9.355159,90.736427,90.41404,-0.494447,,
36.0881271,-0.089133,9.363713,-0.096311,9.364633,90.589272,90.54538,-0.484973,,
36.09058,-0.062812,9.382855,-0.065204,9.383292,90.398148,90.383553,-0.466314,,
36.093029,-0.062812,9.37807,-0.089133,9.378704,90.544533,90.383743,-0.470902,,
36.0954819,-0.067597,9.334999,-0.153739,9.33651,90.943497,90.414886,-0.513096,,
36.0979347,-0.074776,9.323035,-0.151346,9.324563,90.93,90.459534,-0.525043,,
36.1003914,-0.058026,9.337392,-0.160917,9.338959,90.987297,90.356049,-0.510647,,
36.1028404,-0.029312,9.356535,-0.16331,9.358006,90.999939,90.179497,-0.4916,,
36.1052933,-0.050847,9.356535,-0.213559,9.35911,91.30751,90.311371,-0.490496,,
36.1077461,-0.060419,9.354142,-0.148953,9.355523,90.91227,90.370071,-0.494083,,
36.110199,-0.074776,9.34457,-0.10349,9.345443,90.634499,90.458473,-0.504163,,
36.112648,-0.101097,9.382855,-0.108275,9.384026,90.66111,90.617317,-0.46558,,
36.1151009,-0.058026,9.399606,-0.074776,9.400082,90.45578,90.353699,-0.449524,,
36.1175575,-0.101097,9.366106,-0.060419,9.366847,90.369576,90.618423,-0.482759,,
36.1200104,-0.096311,9.36132,-0.036491,9.361887,90.223328,90.589447,-0.487719,,
36.1224594,-0.050847,9.363713,-0.120239,9.364623,90.73568,90.311127,-0.484983,,
36.1249123,-0.06999,9.380463,-0.136989,9.381724,90.836647,90.42749,-0.467882,,
36.1273651,-0.074776,9.354142,-0.141775,9.355515,90.868301,90.458008,-0.494091,,
36.129818,-0.05324,9.409177,-0.144168,9.410432,90.877808,90.324196,-0.439174,,
36.1322708,-0.046062,9.375677,-0.158524,9.377131,90.968658,90.281487,-0.472475,,
36.1347237,-0.046062,9.356535,-0.151346,9.357872,90.926689,90.282059,-0.491734,,
36.1371765,-0.038883,9.356535,-0.105882,9.357215,90.648346,90.238106,-0.492391,,
36.1396294,-0.10349,9.337392,-0.110668,9.338621,90.679001,90.635002,-0.510985,,
36.1420784,-0.029312,9.356535,-0.113061,9.357264,90.692307,90.179497,-0.492342,,
36.1445313,-0.048455,9.368499,-0.05324,9.368775,90.3256,90.296333,-0.480831,,
36.1469841,-0.091525,9.308679,-0.029312,9.309175,90.180412,90.563332,-0.540431,,
36.1494408,-0.091525,9.320642,-0.060419,9.321287,90.371384,90.562607,-0.528319,,
36.1518936,-0.108275,9.368499,-0.148953,9.370309,90.910828,90.662163,-0.479297,,
36.1543427,-0.05324,9.380463,-0.098704,9.381133,90.602852,90.325188,-0.468473,,
36.1567955,-0.041276,9.375677,-0.091525,9.376215,90.559296,90.252243,-0.473391,,
36.1592484,-0.074776,9.351749,-0.081954,9.352407,90.502083,90.458122,-0.497199,,
36.1617012,-0.036491,9.392427,-0.113061,9.393179,90.689659,90.222595,-0.456427,,
36.1641541,-0.031705,9.39482,-0.132203,9.395804,90.806206,90.193359,-0.453802,,
36.1666069,-0.05324,9.363713,-0.14656,9.365011,90.896706,90.325768,-0.484595,,
36.1690598,-0.062812,9.346964,-0.134596,9.348144,90.824982,90.385025,-0.501462,,
36.1715088,-0.055633,9.349357,-0.148953,9.350709,90.912735,90.340935,-0.498897,,
36.1739616,-0.034098,9.330214,-0.136989,9.331282,90.841171,90.209389,-0.518324,,
36.1764145,-0.055633,9.351749,-0.115454,9.352628,90.707306,90.340843,-0.496978,,
36.1788712,-0.067597,9.37807,-0.125025,9.379147,90.763779,90.412979,-0.470459,,
36.1813202,-0.077169,9.363713,-0.113061,9.364714,90.69175,90.472176,-0.484892,,
36.183773,-0.067597,9.339785,-0.048455,9.340155,90.297241,90.414673,-0.509451,,
36.1862259,-0.067597,9.34457,-0.043669,9.344916,90.267746,90.414459,-0.50469,,
36.1886787,-0.05324,9.349357,-0.079561,9.349847,90.487556,90.326271,-0.499759,,
36.1911316,-0.029312,9.36132,-0.110668,9.36202,90.677307,90.179405,-0.487586,,
36.1935806,-0.055633,9.337392,-0.206381,9.339838,91.266159,90.34137,-0.509768,,
36.1960373,-0.048455,9.342177,-0.153739,9.343568,90.942787,90.297173,-0.506038,,
36.1984901,-0.041276,9.334999,-0.156132,9.336395,90.958199,90.253342,-0.513211,,
36.200943,-0.043669,9.363713,-0.129811,9.364715,90.794243,90.267204,-0.484891,,
36.203392,-0.091525,9.387642,-0.160917,9.389467,90.981987,90.558594,-0.460139,,
36.2058449,-0.096311,9.406784,-0.144168,9.408381,90.877998,90.586601,-0.441225,,
36.2082977,-0.079561,9.363713,-0.125025,9.364886,90.764946,90.486816,-0.48472,,
36.2107468,-0.113061,9.346964,-0.050847,9.347786,90.311661,90.693016,-0.50182,,
36.2132034,-0.096311,9.34457,-0.026919,9.345105,90.165047,90.590508,-0.504501,,
36.2156563,-0.08674,9.373284,-0.055633,9.373851,90.34005,90.530197,-0.475755,,
36.2181053,-0.084347,9.332606,-0.081954,9.333347,90.503105,90.517815,-0.516259,,
36.2205582,-0.101097,9.342177,-0.084347,9.343105,90.517258,90.620003,-0.506501,,
36.2230072,-0.113061,9.354142,-0.139382,9.355864,90.853615,90.692482,-0.493742,,
36.2254601,-0.108275,9.370892,-0.18006,9.373247,91.100716,90.661987,-0.476359,,
36.2279129,-0.05324,9.368499,-0.187238,9.370521,91.144943,90.3256,-0.479085,,
36.2303696,-0.084347,9.382855,-0.14656,9.384379,90.894852,90.515045,-0.465227,,
36.2328224,-0.055633,9.375677,-0.127418,9.376708,90.778603,90.339973,-0.472898,,
36.2352715,-0.043669,9.397213,-0.110668,9.397965,90.674713,90.266251,-0.451641,,
36.2377243,-0.048455,9.370892,-0.08674,9.371418,90.530327,90.296257,-0.478188,,
36.2401772,-0.029312,9.363713,-0.096311,9.364255,90.589294,90.179359,-0.485351,,
36.24263,-0.074776,9.342177,-0.08674,9.342879,90.531944,90.458588,-0.506727,,
36.2450829,-0.089133,9.358928,-0.113061,9.360035,90.692101,90.545654,-0.489571,,
36.2475357,-0.077169,9.291928,-0.105882,9.292851,90.65284,90.475822,-0.556755,,
36.2499886,-0.093918,9.346964,-0.055633,9.347601,90.341003,90.575691,-0.502005,,
36.2524414,-0.098704,9.34457,-0.105882,9.345691,90.649147,90.605179,-0.503915,,
36.2548943,-0.048455,9.37807,-0.117847,9.378936,90.71994,90.296036,-0.47067,,
36.2573433,-0.060419,9.37807,-0.093918,9.378735,90.573769,90.369125,-0.470871,,
36.2597961,-0.048455,9.385248,-0.058026,9.385552,90.354233,90.295807,-0.464054,,
36.2622528,-0.034098,9.37807,-0.093918,9.378602,90.573776,90.208321,-0.471004,,
36.2647018,-0.058026,9.401999,-0.139382,9.403211,90.849312,90.353607,-0.446395,,
36.2671547,-0.065204,9.373284,-0.153739,9.374772,90.939644,90.398567,-0.474834,,
36.2696075,-0.019741,9.34457,-0.175274,9.346234,91.074554,90.12104,-0.503372,,
36.2720604,-0.038883,9.337392,-0.148953,9.338661,90.913918,90.238594,-0.510945,,
36.2745094,-0.089133,9.334999,-0.141775,9.336501,90.870071,90.547058,-0.513105,,
36.2769661,-0.058026,9.339785,-0.134596,9.340935,90.825623,90.355965,-0.508671,,
36.2794189,-0.101097,9.354142,-0.132203,9.355623,90.809669,90.619209,-0.493983,,
36.2818718,-0.081954,9.363713,-0.08674,9.364473,90.530716,90.501457,-0.485133,,
36.2843208,-0.093918,9.373284,-0.055633,9.37392,90.340042,90.574074,-0.475686,,
36.2867737,-0.036491,9.356535,-0.06999,9.356868,90.428581,90.22345,-0.492738,,
36.2892265,-0.105882,9.363713,-0.072383,9.364592,90.442871,90.647858,-0.485014,,
36.2916794,-0.098704,9.356535,-0.110668,9.35771,90.67762,90.604401,-0.491896,,
36.2941322,-0.034098,9.337392,-0.14656,9.338604,90.899239,90.209229,-0.511002,,
36.2965851,-0.060419,9.37807,-0.151346,9.379485,90.924553,90.369125,-0.470121,,
36.2990379,-0.065204,9.342177,-0.192024,9.344378,91.17749,90.399895,-0.505228,,
36.3014908,-0.050847,9.327821,-0.225524,9.330685,91.384979,90.312325,-0.518921,,
36.3039398,-0.043669,9.327821,-0.201595,9.330101,91.238083,90.268234,-0.519505,,
36.3063927,-0.079561,9.323035,-0.110668,9.324032,90.680069,90.488945,-0.525574,,
36.3088493,-0.067597,9.385248,-0.077169,9.385809,90.471085,90.412666,-0.463797,,
36.3113022,-0.048455,9.363713,-0.110668,9.364492,90.677132,90.296486,-0.485114,,
36.313755,-0.074776,9.313464,-0.081954,9.314125,90.50415,90.460007,-0.535481,,
36.3162041,-0.05324,9.313464,-0.081954,9.313977,90.504158,90.32753,-0.535629,,
36.3186569,-0.084347,9.339785,-0.117847,9.340909,90.72287,90.517418,-0.508697,,
36.3211098,-0.096311,9.356535,-0.156132,9.358334,90.955948,90.589752,-0.491272,,
36.3235664,-0.117847,9.354142,-0.122632,9.355688,90.751038,90.721794,-0.493918,,
36.3260193,-0.098704,9.323035,-0.122632,9.324364,90.753563,90.606575,-0.525242,,
36.3284721,-0.065204,9.363713,-0.125025,9.364775,90.764954,90.398972,-0.484831,,
36.3309212,-0.060419,9.375677,-0.153739,9.377131,90.939415,90.369217,-0.472475,,
36.333374,-0.08674,9.351749,-0.136989,9.353155,90.839203,90.531418,-0.496451,,
36.3358269,-0.077169,9.39482,-0.072383,9.395416,90.441414,90.470612,-0.45419,,
36.3382797,-0.046062,9.397213,-0.14656,9.398468,90.893509,90.280838,-0.451138,,
36.3407364,-0.06999,9.370892,-0.151346,9.372375,90.925255,90.427925,-0.477231,,
36.3431854,-0.038883,9.332606,-0.10349,9.333261,90.635323,90.238716,-0.516345,,
36.3456383,-0.05324,9.334999,-0.134596,9.336122,90.826042,90.326775,-0.513484,,
36.3480911,-0.05324,9.351749,-0.129811,9.352802,90.79525,90.326187,-0.496804,,
36.350544,-0.036491,9.34457,-0.113061,9.345325,90.693192,90.22374,-0.504281,,
36.352993,-0.055633,9.320642,-0.074776,9.321109,90.459641,90.34198,-0.528497,,
36.3554497,-0.067597,9.332606,-0.055633,9.333017,90.341537,90.414993,-0.516589,,
36.3579025,-0.115454,9.37807,-0.129811,9.379679,90.792976,90.705338,-0.469927,,
36.3603516,-0.093918,9.327821,-0.14656,9.329445,90.900124,90.576866,-0.520161,,
36.3628044,-0.105882,9.337392,-0.113061,9.338676,90.69368,90.649681,-0.51093,,
36.3652573,-0.058026,9.370892,-0.134596,9.372038,90.822884,90.354782,-0.477568,,
36.3677101,-0.093918,9.356535,-0.115454,9.357718,90.706924,90.575096,-0.491888,,
36.3701591,-0.060419,9.346964,-0.079561,9.347498,90.487679,90.370354,-0.502108,,
36.3726158,-0.005384,9.39482,-0.098704,9.395341,90.601936,90.032837,-0.454265,,
36.3750687,-0.026919,9.366106,-0.08674,9.366547,90.530602,90.164673,-0.483059,,
36.3775177,-0.036491,9.401999,-0.101097,9.402613,90.616058,90.222374,-0.446993,,
36.3799706,-0.029312,9.380463,-0.122632,9.38131,90.748993,90.179039,-0.468296,,
36.3824234,-0.06999,9.349357,-0.151346,9.350843,90.927391,90.428909,-0.498763,,
36.3848763,-0.096311,9.366106,-0.160917,9.367984,90.984238,90.589149,-0.481622,,
36.3873329,-0.101097,9.37807,-0.14656,9.37976,90.895294,90.61763,-0.469846,,
36.389782,-0.129811,9.363713,-0.122632,9.365416,90.750259,90.79425,-0.48419,,
36.3922348,-0.06999,9.409177,-0.117847,9.410175,90.717552,90.426186,-0.439431,,
36.3946877,-0.081954,9.354142,-0.132203,9.355435,90.809685,90.501968,-0.494171,,
36.3971405,-0.125025,9.421141,-0.132203,9.422897,90.803886,90.760307,-0.426709,,
36.3995934,-0.089133,9.382855,-0.156132,9.384578,90.953278,90.544266,-0.465028,,
36.4020424,-0.091525,9.392427,-0.129811,9.39377,90.791786,90.558304,-0.455836,,
36.4044991,-0.017348,9.413962,-0.06999,9.414238,90.425972,90.105583,-0.435368,,
36.4069519,0.001795,9.41157,-0.055633,9.411735,90.338676,89.989075,-0.437871,,
36.4094009,-0.007777,9.401999,-0.091525,9.402447,90.557739,90.047394,-0.447159,,
36.4118538,-0.022134,9.406784,-0.122632,9.407609,90.746895,90.134811,-0.441997,,
36.4143066,-0.036491,9.39482,-0.115454,9.3956,90.704071,90.222542,-0.454006,,
36.4167557,-0.060419,9.428319,-0.125025,9.429341,90.759712,90.367157,-0.420265,,
36.4192085,-0.115454,9.409177,-0.10349,9.410454,90.630112,90.703003,-0.439152,,
36.4216652,-0.101097,9.418748,-0.14656,9.420431,90.891426,90.614967,-0.429175,,
36.424118,-0.129811,9.418748,-0.151346,9.420858,90.920494,90.789612,-0.428748,,
36.4265709,-0.105882,9.413962,-0.096311,9.415051,90.586113,90.644402,-0.434555,,
36.4290199,-0.079561,9.416355,-0.089133,9.417113,90.542313,90.484093,-0.432493,,
36.4314728,-0.089133,9.445069,-0.089133,9.44591,90.540657,90.54068,-0.403696,,
36.4339256,-0.034098,9.423533,-0.105882,9.42419,90.643738,90.207314,-0.425416,,
36.4363823,-0.041276,9.399606,-0.046062,9.399809,90.280769,90.251602,-0.449797,,
36.4388313,-0.031705,9.425926,-0.08674,9.426378,90.527229,90.192719,-0.423228,,
36.4412842,-0.079561,9.382855,-0.101097,9.383738,90.617294,90.485825,-0.465868,,
36.443737,-0.046062,9.445069,-0.098704,9.445698,90.598732,90.279419,-0.403908,,
36.4461861,-0.041276,9.421141,-0.08674,9.42163,90.527496,90.251022,-0.427976,,
36.4486389,-0.067597,9.418748,-0.10349,9.419559,90.629501,90.411201,-0.430047,,
36.4510918,-0.091525,9.401999,-0.113061,9.403124,90.688927,90.557739,-0.446482,,
36.4535484,-0.093918,9.423533,-0.144168,9.425104,90.876434,90.571014,-0.424502,,
36.4559975,-0.129811,9.430713,-0.141775,9.432672,90.861198,90.788605,-0.416934,,
36.4584503,-0.105882,9.48814,-0.084347,9.489106,90.5093,90.639366,-0.3605,,
36.4609032,-0.08674,9.483355,-0.10349,9.484316,90.625206,90.52404,-0.36529,,
36.4633522,-0.06999,9.461819,-0.134596,9.463036,90.814964,90.423813,-0.38657,,
36.4658051,-0.029312,9.461819,-0.108275,9.462484,90.655624,90.177498,-0.387122,,
36.4682617,-0.007777,9.45464,-0.110668,9.455292,90.670624,90.047127,-0.394314,,
36.4707146,0.001795,9.47139,-0.091525,9.471832,90.55365,89.989143,-0.377774,,
36.4731636,-0.031705,9.437891,-0.043669,9.438046,90.265106,90.192474,-0.41156,,
36.4756165,-0.002991,9.423533,-0.091525,9.423979,90.556465,90.018188,-0.425627,,
