Keuwl Accelerometer Data File
2025-03-31 16:46:37

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.8732877,-0.060419,9.842278,-0.182453,9.844153,91.061989,90.351715
0.8757409,-0.081954,9.830314,-0.144168,9.831713,90.840187,90.477654
0.8781940,-0.038883,9.825528,-0.108275,9.826201,90.631355,90.226738
0.8806471,-0.067597,9.825528,-0.117847,9.826468,90.687149,90.394173
0.8831005,-0.074776,9.835099,-0.139382,9.836371,90.811913,90.435608
0.8855540,-0.053240,9.859028,-0.136989,9.860124,90.796051,90.309402
0.8880068,-0.034098,9.839885,-0.146560,9.841035,90.853325,90.198547
0.8904600,-0.091525,9.823135,-0.125025,9.824357,90.729164,90.533829
0.8929131,-0.055633,9.830314,-0.120239,9.831206,90.700768,90.324249
0.8953665,-0.077169,9.842278,-0.151346,9.843743,90.880951,90.449219
0.8978201,-0.077169,9.851849,-0.158524,9.853426,90.921829,90.448784
0.9002736,-0.069990,9.835099,-0.158524,9.836626,90.923401,90.407730
0.9027269,-0.096311,9.823135,-0.127418,9.824434,90.743118,90.561737
0.9051803,-0.062812,9.839885,-0.122632,9.840849,90.714012,90.365738
0.9076333,-0.081954,9.861421,-0.136989,9.862713,90.795837,90.476151
0.9100865,-0.065204,9.839885,-0.129811,9.840957,90.755806,90.379669
0.9125402,-0.069990,9.820743,-0.105882,9.821563,90.617699,90.408325
0.9149930,-0.096311,9.823135,-0.101097,9.824128,90.589622,90.561737
0.9174457,-0.067597,9.859028,-0.146560,9.860349,90.851654,90.392838
0.9198985,-0.091525,9.830314,-0.156132,9.831980,90.909897,90.533440
0.9223518,-0.053240,9.835099,-0.132203,9.836132,90.770111,90.310158
0.9248047,-0.072383,9.847063,-0.089133,9.847733,90.518593,90.421158
0.9272572,-0.069990,9.873384,-0.127418,9.874454,90.739349,90.406151
0.9297098,-0.048455,9.849456,-0.113061,9.850224,90.657654,90.281868
0.9321622,-0.077169,9.839885,-0.175274,9.841748,91.020447,90.449326
0.9346152,-0.089133,9.856635,-0.113061,9.857686,90.657158,90.518105
0.9370681,-0.079561,9.847063,-0.005384,9.847386,90.031326,90.462921
0.9395210,-0.067597,9.863813,-0.038883,9.864121,90.225853,90.392647
0.9419737,-0.065204,9.875777,-0.055633,9.876149,90.322754,90.378288
0.9444266,-0.079561,9.859028,-0.113061,9.859997,90.657005,90.462364
0.9468793,-0.091525,9.863813,-0.113061,9.864885,90.656677,90.531624
0.9493320,-0.074776,9.849456,-0.077169,9.850042,90.448875,90.434975
0.9517847,-0.127418,9.854242,-0.086740,9.855448,90.504280,90.740807
0.9542379,-0.101097,9.844670,-0.125025,9.845984,90.727562,90.588364
0.9566909,-0.081954,9.868599,-0.113061,9.869587,90.656364,90.475807
0.9591432,-0.108275,9.863813,-0.115454,9.865084,90.670563,90.628914
0.9615960,-0.069990,9.866206,-0.113061,9.867102,90.656532,90.406448
0.9640485,-0.058026,9.844670,-0.129811,9.845697,90.755440,90.337708
0.9665013,-0.079561,9.832706,-0.067597,9.833261,90.393875,90.463600
0.9689540,-0.050847,9.851849,-0.105882,9.852549,90.615753,90.295715
0.9714068,-0.093918,9.875777,-0.110668,9.876843,90.641998,90.544861
0.9738600,-0.074776,9.849456,-0.096311,9.850210,90.560219,90.434975
0.9763128,-0.060419,9.839885,-0.117847,9.840775,90.686150,90.351799
0.9787657,-0.098704,9.830314,-0.120239,9.831545,90.700745,90.575272
0.9812186,-0.098704,9.875777,-0.134596,9.877188,90.780792,90.572624
0.9836717,-0.072383,9.842278,-0.163310,9.843899,90.950577,90.421364
0.9861248,-0.079561,9.830314,-0.199202,9.832654,91.160851,90.463715
0.9885778,-0.072383,9.873384,-0.175274,9.875205,91.016991,90.420036
0.9910311,-0.084347,9.854242,-0.151346,9.855765,90.879875,90.490410
0.9934839,-0.079561,9.866206,-0.175274,9.868084,91.017723,90.462029
0.9959366,-0.081954,9.859028,-0.163310,9.860721,90.948959,90.476265
0.9983886,-0.084347,9.832706,-0.206381,9.835234,91.202377,90.491486
1.0008413,-0.055633,9.887741,-0.192024,9.889762,91.112549,90.322372
1.0032943,-0.062812,9.866206,-0.153739,9.867604,90.892715,90.364761
1.0057474,-0.072383,9.875777,-0.153739,9.877239,90.891846,90.419930
1.0081998,-0.067597,9.878170,-0.153739,9.879598,90.891632,90.392075
1.0106525,-0.079561,9.859028,-0.151346,9.860511,90.879448,90.462364
1.0131059,-0.072383,9.882956,-0.151346,9.884379,90.877327,90.419624
1.0155586,-0.103490,9.873384,-0.151346,9.875087,90.878151,90.600533
1.0180116,-0.062812,9.859028,-0.108275,9.859822,90.629204,90.365028
1.0204648,-0.062812,9.861421,-0.125025,9.862413,90.726357,90.364937
1.0229179,-0.060419,9.875777,-0.091525,9.876386,90.530975,90.350525
1.0253708,-0.065204,9.866206,-0.125025,9.867214,90.725998,90.378654
1.0278238,-0.091525,9.839885,-0.122632,9.841075,90.713997,90.532921
1.0302770,-0.098704,9.859028,-0.136989,9.860474,90.796021,90.573601
1.0327296,-0.079561,9.873384,-0.129811,9.874558,90.753227,90.461685
1.0351828,-0.101097,9.856635,-0.096311,9.857624,90.559799,90.587646
1.0376359,-0.038883,9.866206,-0.058026,9.866453,90.336967,90.225807
1.0400885,-0.096311,9.882956,-0.050847,9.883556,90.294769,90.558342
1.0425411,-0.081954,9.856635,-0.069990,9.857224,90.406822,90.476379
1.0449944,-0.065204,9.839885,-0.065204,9.840317,90.379662,90.379669
1.0474477,-0.079561,9.873384,-0.062812,9.873905,90.364479,90.461685
1.0499007,-0.074776,9.859028,-0.067597,9.859543,90.392822,90.434547
1.0523537,-0.117847,9.849456,-0.086740,9.850542,90.504532,90.685501
1.0548067,-0.084347,9.868599,-0.084347,9.869320,90.489677,90.489693
1.0572590,-0.046062,9.866206,-0.077169,9.866615,90.448128,90.267494
1.0597117,-0.084347,9.875777,-0.110668,9.876758,90.642006,90.489342
1.0621645,-0.067597,9.894919,-0.101097,9.895667,90.585358,90.391411
1.0646175,-0.072383,9.842278,-0.110668,9.843166,90.644196,90.421364
1.0670704,-0.058026,9.856635,-0.089133,9.857208,90.518097,90.337296
1.0695231,-0.060419,9.842278,-0.129811,9.843319,90.755623,90.351715
1.0719755,-0.067597,9.854242,-0.108275,9.855069,90.629509,90.393028
1.0744282,-0.105882,9.835099,-0.096311,9.836141,90.561028,90.616806
1.0768812,-0.084347,9.856635,-0.093918,9.857444,90.545906,90.490288
1.0793341,-0.034098,9.866206,-0.141775,9.867284,90.823265,90.198013
1.0817871,-0.074776,9.868599,-0.127418,9.869705,90.739708,90.434128
1.0842398,-0.084347,9.830314,-0.139382,9.831664,90.812302,90.491600
1.0866928,-0.072383,9.856635,-0.148953,9.858027,90.865761,90.420746
1.0891457,-0.065204,9.849456,-0.177667,9.851274,91.033379,90.379295
1.0915989,-0.074776,9.842278,-0.141775,9.843583,90.825249,90.435287
1.0940510,-0.065204,9.866206,-0.120239,9.867154,90.698212,90.378654
1.0965039,-0.058026,9.827921,-0.168096,9.829530,90.979866,90.338280
1.0989563,-0.110668,9.851849,-0.172881,9.853987,91.005264,90.643593
1.1014091,-0.115454,9.832706,-0.144168,9.834441,90.839958,90.672722
1.1038623,-0.065204,9.868599,-0.146560,9.869903,90.850830,90.378563
1.1063154,-0.072383,9.854242,-0.158524,9.855783,90.921608,90.420853
1.1087681,-0.067597,9.844670,-0.172881,9.846420,91.006042,90.393410
1.1112195,-0.079561,9.861421,-0.144168,9.862796,90.837540,90.462250
1.1136718,-0.072383,9.859028,-0.196810,9.861258,91.143578,90.420647
1.1161245,-0.062812,9.830314,-0.172881,9.832034,91.007515,90.366089
1.1185775,-0.074776,9.832706,-0.156132,9.834230,90.909683,90.435715
1.1210300,-0.074776,9.839885,-0.132203,9.841057,90.769730,90.435394
1.1234828,-0.050847,9.844670,-0.127418,9.845626,90.741516,90.295929
1.1259354,-0.086740,9.813564,-0.129811,9.814806,90.757813,90.506409
1.1283882,-0.089133,9.820743,-0.072383,9.821414,90.422272,90.519997
1.1308408,-0.079561,9.825528,-0.060419,9.826035,90.352303,90.463936
1.1332936,-0.077169,9.875777,-0.081954,9.876419,90.475441,90.447693
1.1357464,-0.086740,9.854242,-0.105882,9.855193,90.615585,90.504318
1.1381998,-0.069990,9.842278,-0.132203,9.843414,90.769539,90.407433
1.1406528,-0.034098,9.835099,-0.074776,9.835443,90.435608,90.198639
1.1431053,-0.084347,9.835099,-0.113061,9.836111,90.658600,90.491364
1.1455585,-0.098704,9.842278,-0.089133,9.843176,90.518837,90.574577
1.1480113,-0.081954,9.856635,-0.101097,9.857494,90.587624,90.476379
1.1504647,-0.067597,9.815957,-0.089133,9.816594,90.520241,90.394562
1.1529177,-0.060419,9.847063,-0.069990,9.847497,90.407227,90.351547
1.1553704,-0.081954,9.859028,-0.077169,9.859671,90.448441,90.476265
1.1578233,-0.041276,9.839885,-0.065204,9.840187,90.379662,90.240341
1.1602764,-0.043669,9.842278,-0.067597,9.842607,90.393501,90.254211
1.1627297,-0.098704,9.837492,-0.079561,9.838308,90.463348,90.574852
1.1651831,-0.074776,9.844670,-0.086740,9.845336,90.504799,90.435188
1.1676360,-0.048455,9.830314,-0.129811,9.831290,90.756546,90.282417
1.1700895,-0.062812,9.851849,-0.132203,9.852936,90.768799,90.365288
1.1725425,-0.072383,9.844670,-0.163310,9.846291,90.950348,90.421257
1.1749953,-0.086740,9.842278,-0.144168,9.843716,90.839165,90.504936
1.1774484,-0.050847,9.844670,-0.120239,9.845536,90.699745,90.295929
1.1799018,-0.089133,9.827921,-0.125025,9.829120,90.728813,90.519623
1.1823549,-0.081954,9.849456,-0.093918,9.850245,90.546303,90.476730
1.1848083,-0.081954,9.818350,-0.115454,9.819370,90.673683,90.478241
1.1872615,-0.079561,9.823135,-0.122632,9.824223,90.715218,90.464050
1.1897147,-0.093918,9.811171,-0.122632,9.812387,90.716080,90.548454
1.1921680,-0.110668,9.803992,-0.120239,9.805354,90.702614,90.646729
1.1946210,-0.093918,9.815957,-0.136989,9.817362,90.799515,90.548187
1.1970744,-0.093918,9.820743,-0.151346,9.822357,90.882866,90.547920
1.1995274,-0.055633,9.820743,-0.170489,9.822380,90.994545,90.324570
1.2019806,-0.086740,9.837492,-0.136989,9.838828,90.797775,90.505180
1.2044333,-0.067597,9.835099,-0.146560,9.836424,90.853722,90.393791
1.2068863,-0.036491,9.815957,-0.158524,9.817305,90.925224,90.212997
1.2093395,-0.086740,9.856635,-0.165703,9.858409,90.963089,90.504196
1.2117921,-0.067597,9.820743,-0.120239,9.821712,90.701447,90.394363
1.2142451,-0.077169,9.842278,-0.122632,9.843345,90.713829,90.449219
1.2166979,-0.074776,9.844670,-0.103490,9.845498,90.602264,90.435188
1.2191515,-0.053240,9.835099,-0.115454,9.835921,90.672554,90.310158
1.2216052,-0.065204,9.844670,-0.134596,9.845806,90.783279,90.379486
1.2240580,-0.079561,9.827921,-0.156132,9.829483,90.910126,90.463821
1.2265114,-0.105882,9.842278,-0.122632,9.843611,90.713814,90.616356
1.2289644,-0.041276,9.839885,-0.127418,9.840796,90.741882,90.240341
1.2314175,-0.067597,9.837492,-0.105882,9.838294,90.616646,90.393692
1.2338704,-0.048455,9.859028,-0.136989,9.860099,90.796051,90.281593
1.2363232,-0.081954,9.861421,-0.105882,9.862329,90.615143,90.476151
1.2387762,-0.046062,9.849456,-0.134596,9.850483,90.782913,90.267944
1.2412294,-0.108275,9.827921,-0.103490,9.829062,90.603271,90.631210
1.2436824,-0.089133,9.839885,-0.084347,9.840651,90.491104,90.518990
1.2461354,-0.065204,9.847063,-0.069990,9.847528,90.407227,90.379387
1.2485881,-0.110668,9.832706,-0.091525,9.833755,90.533272,90.644844
1.2510406,-0.096311,9.839885,-0.074776,9.840640,90.435379,90.560783
1.2534928,-0.077169,9.856635,-0.077169,9.857240,90.448547,90.448563
1.2559458,-0.086740,9.847063,-0.091525,9.847871,90.532509,90.504692
1.2583984,-0.041276,9.832706,-0.113061,9.833443,90.658775,90.240517
1.2608511,-0.043669,9.854242,-0.105882,9.854908,90.615608,90.253906
1.2633042,-0.084347,9.897313,-0.117847,9.898375,90.682159,90.488274
1.2657572,-0.096311,9.854242,-0.105882,9.855282,90.615585,90.559967
1.2682101,-0.093918,9.835099,-0.113061,9.836197,90.658592,90.547119
1.2706625,-0.081954,9.825528,-0.122632,9.826634,90.715042,90.477890
1.2731149,-0.079561,9.842278,-0.163310,9.843954,90.950577,90.463150
1.2755677,-0.065204,9.847063,-0.120239,9.848013,90.699570,90.379387
1.2780206,-0.046062,9.868599,-0.144168,9.869760,90.836952,90.267426
1.2804737,-0.062812,9.866206,-0.117847,9.867110,90.684319,90.364761
1.2829266,-0.060419,9.863813,-0.141775,9.865017,90.823456,90.350952
1.2853793,-0.065204,9.839885,-0.168096,9.841537,90.978676,90.379669
1.2878325,-0.048455,9.835099,-0.168096,9.836656,90.979156,90.282280
1.2902858,-0.046062,9.842278,-0.165703,9.843781,90.964523,90.268143
1.2927392,-0.072383,9.842278,-0.213559,9.844861,91.242989,90.421364
1.2951924,-0.084347,9.892527,-0.151346,9.894044,90.876472,90.488510
1.2976454,-0.065204,9.832706,-0.158524,9.834200,90.923630,90.379944
1.3000982,-0.084347,9.851849,-0.120239,9.852943,90.699219,90.490532
1.3025513,-0.084347,9.851849,-0.144168,9.853265,90.838348,90.490532
1.3050044,-0.129811,9.825528,-0.160917,9.827703,90.938194,90.756920
1.3074577,-0.019741,9.830314,-0.144168,9.831390,90.840218,90.115059
1.3099114,-0.081954,9.851849,-0.122632,9.852953,90.713135,90.476616
1.3123648,-0.079561,9.830314,-0.139382,9.831624,90.812302,90.463715
1.3148180,-0.072383,9.861421,-0.127418,9.862510,90.740250,90.420547
1.3172711,-0.069990,9.849456,-0.108275,9.850300,90.629814,90.407135
1.3197243,-0.086740,9.868599,-0.113061,9.869627,90.656364,90.503586
1.3221778,-0.091525,9.837492,-0.115454,9.838595,90.672371,90.533051
1.3246312,-0.096311,9.856635,-0.089133,9.857509,90.518082,90.559830
1.3270844,-0.093918,9.849456,-0.120239,9.850637,90.699387,90.546318
1.3295370,-0.081954,9.832706,-0.122632,9.833813,90.714523,90.477539
1.3319901,-0.050847,9.823135,-0.103490,9.823812,90.603600,90.296577
1.3344433,-0.050847,9.866206,-0.141775,9.867356,90.823257,90.295280
1.3368964,-0.053240,9.863813,-0.141775,9.864976,90.823456,90.309250
1.3393494,-0.048455,9.847063,-0.101097,9.847702,90.588211,90.281937
1.3418022,-0.038883,9.868599,-0.139382,9.869659,90.809174,90.225754
1.3442553,-0.077169,9.851849,-0.122632,9.852914,90.713135,90.448784
1.3467082,-0.055633,9.842278,-0.072383,9.842701,90.421356,90.323860
1.3491615,-0.055633,9.882956,-0.043669,9.883209,90.253166,90.322525
1.3516148,-0.081954,9.875777,-0.053240,9.876261,90.308868,90.475456
1.3540679,-0.067597,9.882956,-0.103490,9.883729,90.599937,90.391884
1.3565210,-0.096311,9.866206,-0.101097,9.867194,90.587051,90.559288
1.3589742,-0.089133,9.861421,-0.122632,9.862586,90.712440,90.517853
1.3614269,-0.077169,9.880563,-0.170489,9.882335,90.988510,90.447479
1.3638803,-0.055633,9.885348,-0.156132,9.886738,90.904854,90.322449
1.3663330,-0.086740,9.899706,-0.163310,9.901433,90.945053,90.502007
1.3687861,-0.046062,9.873384,-0.163310,9.874843,90.947601,90.267296
1.3712392,-0.122632,9.847063,-0.153739,9.849027,90.894394,90.713509
1.3736922,-0.089133,9.887741,-0.146560,9.889229,90.849167,90.516479
1.3761452,-0.134596,9.854242,-0.136989,9.856114,90.796371,90.782539
1.3785981,-0.089133,9.868599,-0.125025,9.869793,90.725807,90.517479
1.3810507,-0.046062,9.815957,-0.115454,9.816744,90.673866,90.268860
1.3835038,-0.050847,9.818350,-0.103490,9.819027,90.603889,90.296722
1.3859569,-0.055633,9.870992,-0.139382,9.872132,90.808968,90.322914
1.3884097,-0.093918,9.861421,-0.148953,9.862992,90.865326,90.545654
1.3908623,-0.055633,9.832706,-0.163310,9.834220,90.951515,90.324173
1.3933156,-0.103490,9.823135,-0.163310,9.825038,90.952408,90.603607
1.3957686,-0.098704,9.873384,-0.151346,9.875037,90.878159,90.572762
1.3982215,-0.091525,9.866206,-0.148953,9.867755,90.864906,90.531502
1.4006737,-0.081954,9.859028,-0.132203,9.860255,90.768227,90.476265
1.4031266,-0.081954,9.859028,-0.136989,9.860320,90.796036,90.476265
1.4055803,-0.098704,9.861421,-0.098704,9.862409,90.573433,90.573463
1.4080330,-0.113061,9.875777,-0.129811,9.877277,90.753021,90.655914
1.4104861,-0.084347,9.866206,-0.108275,9.867161,90.628738,90.489815
1.4129390,-0.108275,9.839885,-0.103490,9.841025,90.602539,90.630440
1.4153922,-0.019741,9.837492,-0.122632,9.838276,90.714195,90.114975
1.4178452,-0.084347,9.873384,-0.110668,9.874365,90.642166,90.489456
1.4202981,-0.034098,9.861421,-0.117847,9.862184,90.684662,90.198112
1.4227508,-0.089133,9.851849,-0.110668,9.852873,90.643562,90.518356
1.4252037,-0.069990,9.854242,-0.122632,9.855254,90.712967,90.406937
1.4276565,-0.072383,9.868599,-0.132203,9.869750,90.767487,90.420235
1.4301094,-0.098704,9.856635,-0.136989,9.858081,90.796211,90.573738
1.4325620,-0.067597,9.847063,-0.146560,9.848386,90.852692,90.393311
1.4350148,-0.065204,9.856635,-0.134596,9.857770,90.782333,90.379021
1.4374683,-0.062812,9.854242,-0.132203,9.855330,90.768616,90.365204
1.4399215,-0.098704,9.849456,-0.115454,9.850627,90.671547,90.574158
1.4423745,-0.105882,9.832706,-0.079561,9.833598,90.463570,90.616959
1.4448271,-0.041276,9.825528,-0.086740,9.825997,90.505791,90.240692
1.4472806,-0.103490,9.849456,-0.108275,9.850595,90.629791,90.601990
1.4497336,-0.060419,9.856635,-0.132203,9.857706,90.768425,90.351204
1.4521866,-0.067597,9.847063,-0.129811,9.848151,90.755249,90.393311
1.4546394,-0.038883,9.842278,-0.096311,9.842826,90.560646,90.226357
1.4570923,-0.086740,9.861421,-0.084347,9.862164,90.490036,90.503952
1.4595459,-0.062812,9.854242,-0.105882,9.855011,90.615601,90.365204
1.4619983,-0.043669,9.861421,-0.110668,9.862139,90.642960,90.253723
1.4644512,-0.067597,9.882956,-0.136989,9.884136,90.794113,90.391884
1.4669043,-0.084347,9.849456,-0.122632,9.850580,90.713310,90.490646
1.4693574,-0.127418,9.854242,-0.108275,9.855661,90.629471,90.740807
1.4718103,-0.081954,9.825528,-0.065204,9.826086,90.380211,90.477890
1.4742637,-0.072383,9.863813,-0.113061,9.864727,90.656685,90.420441
1.4767166,-0.060419,9.837492,-0.139382,9.838664,90.811722,90.351891
1.4791696,-0.055633,9.830314,-0.175274,9.832034,91.021454,90.324249
1.4816223,-0.069990,9.839885,-0.165703,9.841529,90.964745,90.407532
1.4840758,-0.022134,9.849456,-0.170489,9.850956,90.991653,90.128754
1.4865286,-0.067597,9.830314,-0.189631,9.832375,91.105095,90.393982
1.4889817,-0.055633,9.859028,-0.165703,9.860578,90.962875,90.323311
1.4914346,-0.084347,9.863813,-0.160917,9.865487,90.934601,90.489937
1.4938874,-0.105882,9.875777,-0.110668,9.876965,90.641991,90.614265
1.4963409,-0.067597,9.847063,-0.096311,9.847766,90.560364,90.393311
1.4987935,-0.079561,9.818350,-0.086740,9.819056,90.506149,90.464279
1.5012457,-0.084347,9.851849,-0.117847,9.852915,90.685310,90.490532
1.5036991,-0.081954,9.830314,-0.125025,9.831450,90.728638,90.477654
1.5061523,-0.103490,9.847063,-0.103490,9.848151,90.602104,90.602142
1.5086052,-0.093918,9.856635,-0.098704,9.857576,90.573715,90.545921
1.5110583,-0.050847,9.842278,-0.089133,9.842813,90.518852,90.295998
1.5135115,-0.067597,9.856635,-0.125025,9.857659,90.726700,90.392929
1.5159644,-0.055633,9.849456,-0.120239,9.850347,90.699402,90.323624
1.5184170,-0.055633,9.844670,-0.132203,9.845716,90.769363,90.323784
1.5208697,-0.096311,9.820743,-0.115454,9.821894,90.673515,90.561874
1.5233229,-0.089133,9.847063,-0.105882,9.848036,90.616035,90.518608
1.5257756,-0.048455,9.835099,-0.105882,9.835789,90.616798,90.282280
1.5282280,-0.079561,9.827921,-0.081954,9.828585,90.477760,90.463821
1.5306808,-0.069990,9.847063,-0.065204,9.847528,90.379379,90.407234
1.5331337,-0.098704,9.839885,-0.072383,9.840646,90.421440,90.574715
1.5355873,-0.105882,9.859028,-0.072383,9.859862,90.420624,90.615311
1.5380404,-0.077169,9.842278,-0.055633,9.842738,90.323853,90.449219
1.5404940,-0.108275,9.820743,-0.043669,9.821437,90.254753,90.631668
1.5429475,-0.069990,9.842278,-0.067597,9.842759,90.393494,90.407433
1.5454011,-0.053240,9.861421,-0.089133,9.861967,90.517845,90.309326
1.5478539,-0.060419,9.825528,-0.122632,9.826479,90.715057,90.352318
1.5503076,-0.038883,9.847063,-0.148953,9.848267,90.866623,90.226242
1.5527605,-0.103490,9.875777,-0.127418,9.877141,90.739151,90.600388
1.5552138,-0.055633,9.818350,-0.129811,9.819366,90.757462,90.324646
1.5576673,-0.093918,9.868599,-0.120239,9.869779,90.698029,90.545258
1.5601207,-0.053240,9.849456,-0.108275,9.850195,90.629822,90.309708
1.5625737,-0.074776,9.854242,-0.115454,9.855203,90.671234,90.434761
1.5650263,-0.089133,9.849456,-0.108275,9.850454,90.629799,90.518486
1.5674791,-0.115454,9.832706,-0.132203,9.834272,90.770256,90.672722
1.5699322,-0.086740,9.847063,-0.132203,9.848332,90.769157,90.504692
1.5723851,-0.058026,9.825528,-0.108275,9.826296,90.631348,90.338364
1.5748385,-0.091525,9.837492,-0.103490,9.838462,90.602699,90.533051
1.5772914,-0.069990,9.842278,-0.105882,9.843096,90.616341,90.407433
1.5797443,-0.074776,9.839885,-0.125025,9.840963,90.727936,90.435394
1.5821977,-0.069990,9.827921,-0.122632,9.828935,90.714874,90.408028
1.5846500,-0.077169,9.854242,-0.156132,9.855782,90.907700,90.448677
1.5871029,-0.093918,9.870992,-0.141775,9.872457,90.822830,90.545128
1.5895561,-0.065204,9.863813,-0.139382,9.865013,90.809555,90.378746
1.5920094,-0.055633,9.827921,-0.132203,9.828968,90.770676,90.324333
1.5944623,-0.048455,9.825528,-0.160917,9.826965,90.938263,90.282555
1.5969157,-0.055633,9.839885,-0.151346,9.841206,90.881172,90.323936
1.5993688,-0.084347,9.868599,-0.203988,9.871067,91.184113,90.489693
1.6018219,-0.062812,9.849456,-0.127418,9.850480,90.741150,90.365379
1.6042751,-0.048455,9.849456,-0.151346,9.850738,90.880325,90.281868
1.6067278,-0.079561,9.832706,-0.122632,9.833793,90.714523,90.463600
1.6091810,-0.055633,9.868599,-0.172881,9.870270,91.003609,90.322998
1.6116344,-0.055633,9.875777,-0.132203,9.876819,90.766937,90.322762
1.6140870,-0.048455,9.830314,-0.148953,9.831562,90.868095,90.282417
1.6165402,-0.077169,9.835099,-0.136989,9.836356,90.797974,90.449547
1.6189936,-0.072383,9.835099,-0.120239,9.836101,90.700417,90.421669
